G0531	163500.0	3020500.0	6
G0532	221500.0	3020500.0	2
G0533	222500.0	3020500.0	2
G0534	257500.0	3020500.0	1
G0535	258500.0	3020500.0	4
G0536	270500.0	3020500.0	3
G0537	362500.0	3020500.0	1
G0538	374500.0	3020500.0	1
G0539	375500.0	3020500.0	4
G0540	383500.0	3020500.0	1
G0541	384500.0	3020500.0	4
G0542	389500.0	3020500.0	2
G0543	390500.0	3020500.0	2
G0544	142500.0	3021500.0	1
G0545	143500.0	3021500.0	2
G0546	146500.0	3021500.0	1
G0547	213500.0	3021500.0	2
G0548	221500.0	3021500.0	3
G0549	258500.0	3021500.0	2
G0550	259500.0	3021500.0	3
G0551	269500.0	3021500.0	4
G0552	270500.0	3021500.0	5
G0553	375500.0	3021500.0	3
G0554	376500.0	3021500.0	1
G0555	379500.0	3021500.0	5
G0556	380500.0	3021500.0	3
G0557	382500.0	3021500.0	2
G0558	383500.0	3021500.0	6
G0559	389500.0	3021500.0	3
G0560	390500.0	3021500.0	2
G0561	136500.0	3022500.0	2
G0562	137500.0	3022500.0	1
G0563	138500.0	3022500.0	5
G0564	140500.0	3022500.0	3
G0565	142500.0	3022500.0	2
G0566	143500.0	3022500.0	7
G0567	166500.0	3022500.0	1
G0568	167500.0	3022500.0	4
G0569	168500.0	3022500.0	1
G0570	283500.0	3022500.0	2
G0571	284500.0	3022500.0	3
G0572	137500.0	3023500.0	4
G0573	138500.0	3023500.0	3
G0574	139500.0	3023500.0	3
G0575	140500.0	3023500.0	1
G0576	141500.0	3023500.0	3
G0577	142500.0	3023500.0	1
G0578	143500.0	3023500.0	2
G0579	167500.0	3023500.0	1
G0580	217500.0	3023500.0	1
G0581	283500.0	3023500.0	4
G0582	284500.0	3023500.0	1
G0583	137500.0	3024500.0	4
G0584	168500.0	3024500.0	1
G0585	217500.0	3024500.0	3
G0586	136500.0	3025500.0	2
G0587	137500.0	3025500.0	3
G0588	167500.0	3025500.0	1
G0589	168500.0	3025500.0	5
G0590	169500.0	3025500.0	4
G0591	171500.0	3025500.0	2
G0592	204500.0	3025500.0	1
G0593	304500.0	3025500.0	3
G0594	328500.0	3025500.0	6
G0595	168500.0	3026500.0	1
G0596	171500.0	3026500.0	3
G0597	172500.0	3026500.0	1
G0598	188500.0	3026500.0	4
G0599	204500.0	3026500.0	3
G0600	222500.0	3026500.0	2
G0601	223500.0	3026500.0	2
G0602	224500.0	3026500.0	1
G0603	225500.0	3026500.0	1
G0604	304500.0	3026500.0	11
G0605	393500.0	3026500.0	5
G0606	164500.0	3027500.0	4
G0607	165500.0	3027500.0	10
G0608	172500.0	3027500.0	1
G0609	184500.0	3027500.0	3
G0610	188500.0	3027500.0	2
G0611	204500.0	3027500.0	1
G0612	222500.0	3027500.0	2
G0613	223500.0	3027500.0	1
G0614	225500.0	3027500.0	2
G0615	302500.0	3027500.0	7
G0616	303500.0	3027500.0	3
G0617	304500.0	3027500.0	5
G0618	393500.0	3027500.0	2
G0619	394500.0	3027500.0	3
G0620	165500.0	3028500.0	10
G0621	166500.0	3028500.0	8
G0622	184500.0	3028500.0	3
G0623	221500.0	3028500.0	1
G0624	222500.0	3028500.0	1
G0625	269500.0	3028500.0	2
G0626	285500.0	3028500.0	1
G0627	288500.0	3028500.0	2
G0628	289500.0	3028500.0	1
G0629	301500.0	3028500.0	2
G0630	302500.0	3028500.0	14
G0631	303500.0	3028500.0	1
G0632	304500.0	3028500.0	3
G0633	305500.0	3028500.0	8
G0634	306500.0	3028500.0	3
G0635	307500.0	3028500.0	3
G0636	386500.0	3028500.0	6
G0637	392500.0	3028500.0	3
G0638	393500.0	3028500.0	2
G0639	394500.0	3028500.0	1
G0640	395500.0	3028500.0	2
G0641	396500.0	3028500.0	1
G0642	163500.0	3029500.0	1
G0643	166500.0	3029500.0	4
G0644	221500.0	3029500.0	2
G0645	222500.0	3029500.0	2
G0646	223500.0	3029500.0	1
G0647	224500.0	3029500.0	5
