IND_ID,Lab_ID,Sample_ID,Sample,Recapture,Detection_index,N_detections_individual,Individual_recaptured,longitude,latitude,Sex,Sex_status,Sample_sex,Sex_source_match,assignment,Coordinate_source,All_data_Recapture,All_data_Detection_index,.row,.lon,.lat,.id,.occ,col,row,grid_id,.idx,x,y,n_points,.clust,.id_final,.keep,Final_ID,Source_IND_ID
IND160,MT-7330,BRP_PA-02/19,MT-7330,0,1,1,0,89.937857,27.711245,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,220,89.937857,27.711245,IND160,1,100,94,G1485,210,198500,3068500,7,1,IND160,TRUE,IND160,IND160
IND161,MT-7331,BRP_PA-02/20,MT-7331,0,1,1,0,89.80473,27.78604,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,221,89.80473,27.78604,IND161,1,87,103,G1570,211,185500,3077500,5,1,IND161,TRUE,IND161,IND161
IND162,MT-7334,BRP_PA-02/23,MT-7334,0,1,1,0,89.80571,27.785947,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,0,1,222,89.80571,27.785947,IND162,1,87,103,G1570,212,185500,3077500,5,1,IND162,TRUE,IND162,IND162
IND163,MT-7339,BRP_PA-02/28,MT-7339,0,1,2,1,89.723409,27.706597,M,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,223,89.723409,27.706597,IND163,1,78,95,G1490,213,176500,3069500,3,1,IND163,TRUE,IND163,IND163
IND163,MT-7340,BRP_PA-02/33,MT-7340,1,2,2,1,89.635183,27.648971,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,1,2,224,89.635183,27.648971,IND163,1,69,88,G1422,214,167500,3062500,1,2,IND163,TRUE,IND163,IND163
IND164,MT-7341,BRP_PA-02/34,MT-7341,0,1,3,1,89.613604,27.614299,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,225,89.613604,27.614299,IND164,1,67,85,G1373,215,165500,3059500,1,1,IND164,TRUE,IND164,IND164
IND164,MT-7345,BRP_PA-02/38,MT-7345,1,3,3,1,89.781831,27.772819,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,1,3,227,89.781831,27.772819,IND164,1,84,102,G1560,216,182500,3076500,9,2,IND164,TRUE,IND164,IND164
IND165,MT-7347,BRP_PA-02/40,MT-7347,0,1,1,0,89.792765,27.775171,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,228,89.792765,27.775171,IND165,1,85,102,G1561,217,183500,3076500,2,1,IND165,TRUE,IND165,IND165
IND166,MT-7348,BRP_PA-02/41,MT-7348,0,1,1,0,89.64431,27.667259,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,0,1,229,89.64431,27.667259,IND166,1,70,90,G1443,218,168500,3064500,2,1,IND166,TRUE,IND166,IND166
IND167,MT-7350,BRP_PA-02/43,MT-7350,0,1,1,0,89.781866,27.776782999999998,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,0,1,230,89.781866,27.776782999999998,IND167,1,84,102,G1560,219,182500,3076500,9,1,IND167,TRUE,IND167,IND167
IND168,MT-7351,BRP_PA-02/44,MT-7351,0,1,1,0,89.771037,27.763325,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,231,89.771037,27.763325,IND168,1,83,101,G1554,220,181500,3075500,5,1,IND168,TRUE,IND168,IND168
IND169,MT7352,BRP_PA-02/45,MT7352,0,1,1,0,89.736586,27.880972,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,232,89.736586,27.880972,IND169,1,80,114,G1599,221,178500,3088500,5,1,IND169,TRUE,IND169,IND169
IND170,MT-7353,BRP_PA-02/46,MT-7353,0,1,1,0,89.630971,27.594593,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,233,89.630971,27.594593,IND170,1,69,82,G1309,222,167500,3056500,1,1,IND170,TRUE,IND170,IND170
IND171,MT-7355,BRP_PA-02/48,MT-7355,0,1,1,0,89.635257,27.64947,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,0,1,234,89.635257,27.64947,IND171,1,69,88,G1422,223,167500,3062500,1,1,IND171,TRUE,IND171,IND171
IND173,MT-7357,BRP_PA-02/50,MT-7357,0,1,2,1,89.794396,27.772069,M,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,236,89.794396,27.772069,IND173,1,86,102,G1562,224,184500,3076500,5,1,IND173,TRUE,IND173,IND173
IND173,MT-7360,BRP_PA-02/53,MT-7360,1,2,2,1,89.7974,27.777562,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,1,2,237,89.7974,27.777562,IND173,1,86,102,G1562,225,184500,3076500,5,1,IND173,TRUE,IND173,IND173
IND174,MT-7358,BRP_PA-02/51,MT-7358,0,1,2,1,89.768005,27.763728,U,no_sex_call,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,238,89.768005,27.763728,IND174,1,83,101,G1554,226,181500,3075500,5,1,IND174,TRUE,IND174,IND174
IND174,MT-7359,BRP_PA-02/52,MT-7359,1,2,2,1,89.797632,27.777096,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,1,2,239,89.797632,27.777096,IND174,1,86,102,G1562,227,184500,3076500,5,1,IND174,TRUE,IND174,IND174
IND175,MT-7362,BRP_PA-02/55,MT-7362,0,1,1,0,89.780777,27.782951,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,240,89.780777,27.782951,IND175,1,84,103,G1567,228,182500,3077500,3,1,IND175,TRUE,IND175,IND175
IND176,MT-7365,BRP_PA-03/03,MT-7365,1,2,3,1,90.289982,27.549132,M,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,1,2,242,90.289982,27.549132,IND176,1,134,76,G1198,229,232500,3050500,3,1,IND176,TRUE,IND176,IND176
IND176,MT-7367,BRP_PA-03/05,MT-7367,1,3,3,1,90.289576,27.549361,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,1,3,243,90.289576,27.549361,IND176,1,134,76,G1198,230,232500,3050500,3,1,IND176,TRUE,IND176,IND176
IND177,MT-7364,BRP_PA-03/02,MT-7364,0,1,1,0,90.309158,27.60323,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,244,90.309158,27.60323,IND177,1,136,82,G1320,231,234500,3056500,4,1,IND177,TRUE,IND177,IND177
IND178,MT-7366,BRP_PA-03/04,MT-7366,0,1,1,0,90.432796,27.642118,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,245,90.432796,27.642118,IND178,1,148,86,G1400,232,246500,3060500,1,1,IND178,TRUE,IND178,IND178
IND179,MT-7368,BRP_PA-03/06,MT-7368,0,1,1,0,90.290318,27.549086,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,246,90.290318,27.549086,IND179,1,134,76,G1198,233,232500,3050500,3,1,IND179,TRUE,IND179,IND179
IND180,MT-7369,BRP_PA-03/07,MT-7369,0,1,1,0,90.432872,27.642184,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,247,90.432872,27.642184,IND180,1,148,86,G1400,234,246500,3060500,1,1,IND180,TRUE,IND180,IND180
IND181,MT-7370,BRP_PA-03/08,MT-7370,0,1,1,0,90.332039,27.599065,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,248,90.332039,27.599065,IND181,1,138,81,G1289,235,236500,3055500,2,1,IND181,TRUE,IND181,IND181
IND182,MT-7371,BRP_PA-03/09,MT-7371,0,1,1,0,90.637704,27.678743,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,249,90.637704,27.678743,IND182,1,169,89,G1435,236,267500,3063500,3,1,IND182,TRUE,IND182,IND182
IND184,MT-7373,BRP_PA-03/11,MT-7373,0,1,1,0,90.655417,27.70499,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,251,90.655417,27.70499,IND184,1,170,92,G1466,237,268500,3066500,8,1,IND184,TRUE,IND184,IND184
IND185,MT-7376,BRP_PA-03/14,MT-7376,1,2,2,1,90.347206,27.547798,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,1,2,253,90.347206,27.547798,IND185,1,140,75,G1183,238,238500,3049500,6,1,IND185,TRUE,IND185,IND185
IND186,MT-7377,BRP_PA-03/15,MT-7377,0,1,1,0,90.435088,27.64265,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,254,90.435088,27.64265,IND186,1,148,86,G1400,239,246500,3060500,1,1,IND186,TRUE,IND186,IND186
IND187,MT-7378,BRP_PA-03/16,MT-7378,0,1,1,0,90.638285,27.682413,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,255,90.638285,27.682413,IND187,1,169,90,G1445,240,267500,3064500,4,1,IND187,TRUE,IND187,IND187
IND188,MT-7379,BRP_PA-03/17,MT-7379,0,1,1,0,90.964237,27.833323,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,256,90.964237,27.833323,IND188,1,201,106,G1582,241,299500,3080500,4,1,IND188,TRUE,IND188,IND188
IND190,MT-7382,BRP_PA-03/20,MT-7382,0,1,2,1,90.637793,27.678785,M,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,258,90.637793,27.678785,IND190,1,169,89,G1435,242,267500,3063500,3,1,IND190,TRUE,IND190,IND190
IND190,MT-7383,BRP_PA-03/21,MT-7383,1,2,2,1,90.285424,27.598677,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,1,2,259,90.285424,27.598677,IND190,1,134,81,G1286,243,232500,3055500,1,2,IND190,TRUE,IND190,IND190
IND191,MT-7385,BRP_PA-03/23,MT-7385,0,1,1,0,90.331951,27.59901,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,260,90.331951,27.59901,IND191,1,138,81,G1289,244,236500,3055500,2,1,IND191,TRUE,IND191,IND191
IND192,MT-7386,BRP_PA-03/24,MT-7386,0,1,1,0,90.332198,27.599029,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,261,90.332198,27.599029,IND192,1,138,81,G1289,245,236500,3055500,2,1,IND192,TRUE,IND192,IND192
IND194,MT-7388,BRP_PA-03/26,MT-7388,0,1,1,0,90.654751,27.704778,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,263,90.654751,27.704778,IND194,1,170,92,G1466,246,268500,3066500,8,1,IND194,TRUE,IND194,IND194
IND195,MT-7389,BRP_PA-03/27,MT-7389,0,1,1,0,90.284056,27.596686,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,264,90.284056,27.596686,IND195,1,133,81,G1285,247,231500,3055500,1,1,IND195,TRUE,IND195,IND195
IND196,MT-7392,BRP_PA-03/30,MT-7392,0,1,1,0,90.408961,27.63074,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,265,90.408961,27.63074,IND196,1,146,84,G1360,248,244500,3058500,2,1,IND196,TRUE,IND196,IND196
IND197,MT-7393,BRP_PA-04/01,MT-7393,0,1,1,0,90.21101,27.3748,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,266,90.21101,27.3748,IND197,1,126,57,G0696,249,224500,3031500,3,1,IND197,TRUE,IND197,IND197
IND198,MT-7394,BRP_PA-04/02,MT-7394,0,1,2,1,90.194485,27.360888,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,267,90.194485,27.360888,IND198,1,124,55,G0645,250,222500,3029500,2,1,IND198,TRUE,IND198,IND198
IND198,MT-7397,BRP_PA-04/05,MT-7397,1,2,2,1,90.196423,27.36309,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,1,2,268,90.196423,27.36309,IND198,1,124,55,G0645,251,222500,3029500,2,1,IND198,TRUE,IND198,IND198
IND199,MT-7395,BRP_PA-04/03,MT-7395,0,1,2,1,90.185835,27.357268,U,no_sex_call,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,269,90.185835,27.357268,IND199,1,123,55,G0644,252,221500,3029500,2,1,IND199,TRUE,IND199,IND199
IND199,MT-7396,BRP_PA-04/04,MT-7396,1,2,2,1,90.212801,27.360018,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,1,2,270,90.212801,27.360018,IND199,1,126,55,G0647,253,224500,3029500,5,1,IND199,TRUE,IND199,IND199
IND200,MT-7398,BRP_PA-04/06,MT-7398,0,1,2,1,90.185848,27.35727,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,271,90.185848,27.35727,IND200,1,123,55,G0644,254,221500,3029500,2,1,IND200,TRUE,IND200,IND200
IND200,MT-7403,BRP_PA-04/11,MT-7403,1,2,2,1,90.196275,27.344129,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,1,2,272,90.196275,27.344129,IND200,1,124,53,G0612,255,222500,3027500,2,1,IND200,TRUE,IND200,IND200
IND201,MT-7399,BRP_PA-04/07,MT-7399,0,1,2,1,90.195195,27.338748,M,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,273,90.195195,27.338748,IND201,1,124,53,G0612,256,222500,3027500,2,1,IND201,TRUE,IND201,IND201
IND201,MT-7400,BRP_PA-04/08,MT-7400,1,2,2,1,90.195815,27.341131,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,1,2,274,90.195815,27.341131,IND201,1,124,53,G0612,257,222500,3027500,2,1,IND201,TRUE,IND201,IND201
IND202,MT-7402,BRP_PA-04/10,MT-7402,0,1,1,0,90.201101,27.345181,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,275,90.201101,27.345181,IND202,1,125,53,G0613,258,223500,3027500,1,1,IND202,TRUE,IND202,IND202
IND203,MT-7404,BRP_PA-04/12,MT-7404,0,1,2,1,90.18748,27.360365,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,276,90.18748,27.360365,IND203,1,123,55,G0644,259,221500,3029500,2,1,IND203,TRUE,IND203,IND203
IND204,MT-7405,BRP_PA-04/13,MT-7405,0,1,2,1,90.196118,27.34136,U,no_sex_call,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,278,90.196118,27.34136,IND204,1,124,53,G0612,260,222500,3027500,2,1,IND204,TRUE,IND204,IND204
IND204,MT-7406,BRP_PA-04/14,MT-7406,1,2,2,1,90.24246472,27.39323139,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,1,2,279,90.24246472,27.39323139,IND204,1,129,59,G0747,261,227500,3033500,3,1,IND204,TRUE,IND204,IND204
IND205,MT-7408,BRP_PA-04/16,MT-7408,0,1,2,1,90.24246472,27.39323139,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,280,90.24246472,27.39323139,IND205,1,129,59,G0747,262,227500,3033500,3,1,IND205,TRUE,IND205,IND205
IND205,MT-7409,BRP_PA-04/17,MT-7409,1,2,2,1,90.19526,27.337685,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,1,2,281,90.19526,27.337685,IND205,1,124,52,G0600,263,222500,3026500,2,1,IND205,TRUE,IND205,IND205
IND206,MT-7410,BRP_PA-04/18,MT-7410,0,1,2,1,90.242671669999993,27.38648528,U,no_sex_call,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,282,90.242671669999993,27.38648528,IND206,1,129,58,G0722,264,227500,3032500,7,1,IND206,TRUE,IND206,IND206
IND206,MT-7412,BRP_PA-04/20,MT-7412,1,2,2,1,90.25057667,27.37915222,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,1,2,283,90.25057667,27.37915222,IND206,1,130,57,G0698,265,228500,3031500,2,1,IND206,TRUE,IND206,IND206
IND207,MT-7411,BRP_PA-04/19,MT-7411,0,1,2,1,90.32929139,27.46312139,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,284,90.32929139,27.46312139,IND207,1,138,66,G0952,266,236500,3040500,5,1,IND207,TRUE,IND207,IND207
IND207,MT-7413,BRP_PA-04/21,MT-7413,1,2,2,1,90.24765639,27.38080611,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,1,2,285,90.24765639,27.38080611,IND207,1,129,57,G0697,267,227500,3031500,8,2,IND207,TRUE,IND207,IND207
IND210,MT-7418,BRP_PA-04/26,MT-7418,0,1,1,0,90.491099,27.20876,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,289,90.491099,27.20876,IND210,1,153,38,G0354,268,251500,3012500,1,1,IND210,TRUE,IND210,IND210
IND213,MT-7428,BRP_PA-05/04,MT-7428,0,1,1,0,91.027974,27.338898,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,0,1,292,91.027974,27.338898,IND213,1,206,51,G0593,269,304500,3025500,3,1,IND213,TRUE,IND213,IND213
IND215,MT-7435,BRP_PA-05/11,MT-7435,0,1,1,0,90.97308,27.421757,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,294,90.97308,27.421757,IND215,1,201,60,G0789,270,299500,3034500,3,1,IND215,TRUE,IND215,IND215
